# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.6416668964627893,1.9499101199382425,1.6683034100926966,83.32892502916475,1.9250006893883675,2.9999999999999525,-0.2762852751444442,0.0,-30.61902424767497,0.0
 0.6462978614586523,1.9509714497319657,1.6771870154221418,83.18712939966629,1.9388935843759567,3.000000000000024,-0.2815592786124451,0.0,-31.42723797780659,0.0
 0.6508849016261443,1.9520525312146184,1.6860466447130023,83.04297139670877,1.9526547048784328,3.0000000000000244,-0.2869162764203187,0.0,-32.25101882165955,0.0
 0.6554288497354557,1.953153597120641,1.694882034492326,82.89642444071072,1.966286549206367,3.0000000000000244,-0.29235802833480234,0.0,-33.09068274945879,0.0
 0.6599305083038878,1.9542748801844743,1.703692921287162,82.74746148517634,1.9797915249116633,3.0,-0.29788632139791293,0.0,-33.94655217351598,0.0
 0.6643906511741308,1.9554166131405584,1.712479041624559,82.59605501253031,1.9931719535223922,2.999999999999975,-0.303502970453423,0.0,-34.818955986389035,0.0
 0.6688100249925781,1.9565790287233336,1.721240132031565,82.4421770300584,2.006430074977734,2.9999999999999747,-0.30920981816104076,0.0,-35.70822959195257,0.0
 0.6731893505954306,1.9577623596672409,1.7299759290352286,82.28579906597382,2.0195680517862917,3.0000000000000253,-0.3150087344051146,0.0,-36.614714924108355,0.0
 0.6775293243096425,1.9589668387067203,1.7386861691625983,82.12689216564983,2.0325879729289276,3.0000000000000258,-0.32090161654473465,0.0,-37.538760473314476,0.0
 0.6818306191751426,1.9601926985762126,1.747370588940723,81.96542688796873,2.0454918575254277,2.9999999999999485,-0.3268903893645806,0.0,-38.48072128613035,0.0
 0.6860938860941952,1.9614401720101584,1.7560289248966507,81.80137330188829,2.0582816582825854,3.0,-0.33297700461960983,0.0,-39.44095897017249,0.0
 0.6903197549132636,1.9627094917429972,1.7646609135574303,81.63470098318209,2.0709592647397908,3.0000000000000524,-0.33916344057001147,0.0,-40.419841692747966,0.0
