# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.946448286619825,4.414086773965274,-88.93325480538759,0,3.0,0.18066183653875256,0.0,0.0,0.0
 0.12908494594376188,1.9469136105906535,4.389096720937534,-88.93325480538759,0.38725483783128567,3.0,0.18066183653875256,0.0,4.8554436312617995,0.0
 0.18211240723382988,1.9474856498892645,4.364350323304108,-88.67578295618475,0.5463372217014897,3.0000000000000004,0.18452281404283807,0.0,6.447986210589632,0.0
 0.22250193298832102,1.9481635350549174,4.339846426175226,-88.41535185106754,0.6675057989649631,2.999999999999999,0.18847610216890773,0.0,7.793860066919763,0.0
 0.2563017017861631,1.9489463966268725,4.315583874661119,-88.15192118276292,0.7689051053584894,3.000000000000001,0.19252391958344633,0.0,9.01486215384225,0.0
 0.28586077417855366,1.94983336514439,4.291561513872016,-87.88545021975008,0.8575823225356609,2.9999999999999964,0.19666852713961153,0.0,10.161713502413784,0.0
 0.31238704913191023,1.95082357114673,4.267778188918143,-87.6158978133878,0.9371611473957306,3.0,0.2009122276074261,0.0,11.261578660887714,0.0
 0.33659994287070216,1.9519161451731524,4.244232744909732,-87.3432224059407,1.0097998286121066,3.0000000000000067,0.2052573653351998,0.0,12.331105394838852,0.0
 0.3589694188891179,1.9531102177629178,4.220924026957013,-87.06738203953029,1.0769082566673536,2.9999999999999925,0.20970632583714072,0.0,13.381428695973039,0.0
 0.3798227731738948,1.954404919455286,4.197850880170213,-86.78833436609668,1.1394683195216844,3.0000000000000027,0.21426153514219387,0.0,14.42047910584846,0.0
 0.3993989402102541,1.9557993807895169,4.175012149659564,-86.50603665837626,1.1981968206307625,3.0000000000000058,0.21892545921126796,0.0,15.454183595279734,0.0
 0.4178787799647603,1.9572927323048708,4.152406680535292,-86.22044582199877,1.253636339894281,2.999999999999994,0.22370060301457947,0.0,16.487146350852413,0.0
 0.43540318395327904,1.958884104540608,4.13003331790763,-85.9315184087286,1.3062095518598371,3.0,0.2285895095868165,0.0,17.523060583846075,0.0
 0.45208450377182346,1.9605726280359883,4.107890906886805,-85.63921063092972,1.3562535113154703,2.999999999999997,0.2335947588820673,0.0,18.564970644564553,0.0
 0.46801408746457446,1.962357433330272,4.0859782925830475,-85.34347837729368,1.4040422623937234,3.000000000000007,0.23871896646058055,0.0,19.615445849290857,0.0
 0.4832674316745093,1.964237650962719,4.064294320106587,-85.0442772299231,1.449802295023528,3.000000000000007,0.24396478198571186,0.0,20.676699727045136,0.0
 0.49790781196307593,1.9662124114725898,4.04283783456765,-84.74156248280667,1.493723435889228,3.0,0.24933488762151726,0.0,21.75067417096951,0.0
 0.511988907501855,1.9682808453991443,4.021607681076469,-84.43528916177239,1.535966722505565,2.999999999999996,0.25483199605134904,0.0,22.839100264362184,0.0
 0.525556741269646,1.9704420832816423,4.000602704743273,-84.12541204597962,1.5766702238089383,3.000000000000008,0.2604588483938467,0.0,23.943543153998455,0.0
 0.5386511422505695,1.9726952556593444,3.9798217506782896,-83.81188569101711,1.6159534267517086,2.999999999999983,0.2662182119529893,0.0,25.065435736852645,0.0
 0.5513068662784689,1.9750394930715103,3.95926366399175,-83.49466445369247,1.6539205988354069,3.000000000000009,0.27211287751201346,0.0,26.20610433102194,0.0
 0.563554468252207,1.9774739260574004,3.938927289793883,-83.17370251856384,1.6906634047566211,3.0,0.27814565656938445,0.0,27.366788483688794,0.0
 0.575420990056192,1.9799976851562748,3.918811473194917,-82.8489539263171,1.7262629701685759,2.9999999999999907,0.28431937820574493,0.0,28.548656419846193,0.0
 0.5869305097144552,1.9826099009073934,3.898915059305082,-82.52037260403588,1.7607915291433653,2.9999999999999902,0.29063688570477825,0.0,29.752817190413896,0.0
 0.5981045845742486,1.9853097038500165,3.879236893234607,-82.18791239746045,1.7943137537227458,3.0,0.29710103278237704,0.0,30.98033028679618,0.0
 0.6089626125241467,1.9880962245234042,3.859775820093722,-81.85152710530934,1.8268878375724402,3.00000000000001,0.30371467961037074,0.0,32.23221328167516,0.0
 0.6195221290735454,1.9909685934668164,3.8405306849926575,-81.51117051573773,1.8585663872206364,3.0000000000000107,0.3104806884283167,0.0,33.50944791043033,0.0
 0.6297990537082118,1.9939259412195134,3.82150033304164,-81.16679644501296,1.8893971611246354,3.0,0.3174019188089624,0.0,34.81298490453814,0.0
 0.6398078957389095,1.9969673983207552,3.8026836093509,-80.81835877848638,1.9194236872167285,2.999999999999989,0.32448122259779716,0.0,36.143747812499484,0.0
 0.6495619275114256,2.0000920953098023,3.784079359030667,-80.46581151394545,1.9486857825342767,2.9999999999999885,0.33172143841051166,0.0,37.5026359901856,0.0
 0.6590733310997001,2.003299162725914,3.765686427191171,-80.10910880741865,1.9772199932991004,3.0000000000000115,0.3391253857561498,0.0,38.8905269011998,0.0
 0.668353323290049,2.006587731108351,3.74750365894264,-79.74820502149697,2.005059969870147,2.999999999999988,0.34669585878212394,0.0,40.3082778302577,0.0
 0.6774122626658555,2.009956930996373,3.7295298993953048,-79.3830547762895,2.0322367879975665,3.0,0.35443561945585467,0.0,41.756727105164906,0.0
 0.6862597418355803,2.0134058929292413,3.7117639936593934,-79.01361300303067,2.0587792255067408,3.0000000000000124,0.3623473904973079,0.0,43.23669488344477,0.0
